hour,day,month,pm25,pm10,co,no2,so2,o3,nh3,aqi_change_rate
9,7,7,35.37,171.16,74.7,0.08,0.49,56.09,0.0,-1.7999999999999972
22,29,7,31.94,153.78,67.08,0.1,0.71,44.61,0.0,-0.4000000000000057
18,26,6,38.84,183.57,83.52,0.12,0.4,53.6,0.0,-0.0499999999999971
7,15,6,24.21,105.42,77.11,0.07,0.56,47.96,0.0,0.4399999999999977
16,24,7,19.73,81.9,79.16,0.09,0.39,46.71,0.0,-0.5600000000000023
20,11,6,8.88,35.97,74.87,0.06,0.32,41.12,0.0,-0.1199999999999974
5,7,6,19.74,102.64,80.41,0.03,0.19,54.44,0.0,-1.7600000000000051
13,20,6,25.09,108.38,83.78,0.05,0.45,54.77,0.0,0.5099999999999909
11,27,6,43.97,169.84,88.86,0.1,0.29,58.87,0.4,-3.620000000000005
20,1,8,25.45,114.6,72.38,0.09,0.45,42.68,0.0,-1.5300000000000011
19,29,7,34.33,168.93,67.93,0.1,0.7,43.8,0.0,-4.060000000000002
18,23,6,31.53,138.59,76.91,0.12,0.57,47.57,0.0,1.4899999999999949
9,9,7,33.11,180.91,74.92,0.05,0.47,45.09,0.0,0.5800000000000125
4,21,6,25.15,118.79,76.22,0.09,0.51,52.02,0.0,-3.1200000000000045
13,27,7,32.43,162.82,72.83,0.09,0.57,51.25,0.0,1.6800000000000068
10,19,7,21.44,78.24,76.52,0.05,0.31,39.83,0.0,-0.6799999999999926
1,7,6,21.69,113.67,82.19,0.05,0.2,56.89,0.0,0.4600000000000079
15,17,6,34.43,150.36,82.84,0.08,0.38,46.71,0.0,-1.7700000000000102
11,10,7,24.77,123.58,74.89,0.06,0.48,44.69,0.0,0.4300000000000068
14,29,7,34.44,167.25,74.71,0.09,0.61,46.14,0.0,4.6000000000000085
6,28,6,10.8,14.77,89.03,0.09,0.15,66.29,0.05,-3.6700000000000017
4,20,6,27.91,121.98,76.49,0.08,0.51,50.53,0.0,-0.8199999999999932
17,8,6,7.1,32.82,79.78,0.06,0.22,50.95,0.0,-3.1700000000000017
10,18,7,20.7,80.9,77.51,0.05,0.24,39.12,0.0,-0.9799999999999898
14,21,7,17.7,70.52,74.07,0.07,0.28,47.96,0.0,0.2800000000000011
3,26,6,47.82,222.78,92.13,0.09,0.4,64.9,0.0,2.420000000000016
22,6,6,19.89,106.58,81.99,0.05,0.2,55.6,0.0,2.4200000000000017
1,2,7,16.74,72.72,71.65,0.09,0.42,44.96,0.0,0.509999999999998
13,11,7,13.9,60.31,74.25,0.07,0.31,41.96,0.0,0.1700000000000017
4,9,6,4.47,18.84,73.77,0.04,0.2,43.2,0.0,-0.5
12,7,7,32.46,146.68,76.43,0.09,0.44,57.51,0.0,-1.7800000000000011
13,12,6,8.55,37.48,74.05,0.04,0.34,36.43,0.0,-0.5399999999999991
3,13,6,12.56,56.26,75.35,0.09,0.44,41.87,0.0,0.7800000000000011
21,27,7,31.9,167.07,69.41,0.11,0.62,44.2,0.0,-3.030000000000001
13,17,6,36.08,149.44,83.16,0.06,0.35,45.78,0.0,-1.4299999999999926
1,6,6,9.84,49.76,76.01,0.05,0.22,51.95,0.0,2.289999999999999
22,20,7,28.19,134.08,75.5,0.09,0.41,47.2,0.0,2.760000000000005
9,9,6,4.11,16.44,69.99,0.03,0.17,36.33,0.0,0.0500000000000007
13,5,7,41.55,171.41,86.08,0.09,0.4,62.2,0.0,-4.359999999999999
4,11,6,11.03,43.48,78.53,0.05,0.24,49.73,0.0,-0.9200000000000016
7,30,7,31.88,159.42,69.32,0.06,0.67,50.83,0.0,0.8199999999999932
17,29,7,36.82,182.09,71.0,0.1,0.64,44.96,0.0,-0.25
16,18,7,18.98,81.03,77.63,0.09,0.26,40.45,0.0,0.0
21,16,6,36.75,171.73,83.19,0.07,0.35,55.85,0.0,-0.960000000000008
3,26,7,29.19,109.68,73.51,0.09,0.42,53.9,0.0,-1.7199999999999989
7,6,7,29.98,146.22,69.36,0.07,0.59,49.99,0.0,-2.8599999999999994
2,10,6,5.63,21.83,77.18,0.06,0.2,44.81,0.02,1.0399999999999991
12,27,6,40.27,137.24,89.4,0.11,0.34,60.33,0.55,-9.11
1,1,6,33.48,122.17,83.28,0.08,0.46,58.8,0.0,3.739999999999995
16,5,6,9.41,46.09,74.25,0.06,0.21,47.64,0.0,-1.9099999999999968
21,29,6,13.34,30.24,78.97,0.09,0.28,60.84,0.0,2.1300000000000026
16,30,7,42.72,174.94,73.02,0.12,0.7,48.53,0.0,2.980000000000004
8,10,7,24.16,116.72,74.2,0.06,0.5,45.67,0.0,-0.2300000000000039
23,25,7,31.35,102.0,72.55,0.09,0.45,50.54,0.0,0.0600000000000022
9,24,7,22.93,94.5,76.03,0.04,0.37,46.42,0.0,1.3700000000000043
10,27,7,28.51,144.34,72.96,0.06,0.51,52.67,0.0,4.079999999999998
6,19,6,19.46,86.23,77.7,0.05,0.44,52.83,0.0,0.6099999999999994
23,17,7,22.3,100.72,79.27,0.07,0.36,41.88,0.0,2.1000000000000085
22,22,7,14.32,50.98,81.94,0.07,0.28,47.22,0.0,-0.7100000000000009
10,28,6,9.86,13.92,85.2,0.07,0.14,67.0,0.02,0.0799999999999983
5,28,7,27.28,137.54,69.98,0.1,0.61,45.11,0.0,0.1000000000000085
23,22,7,14.31,52.41,82.32,0.08,0.29,47.56,0.0,-0.0200000000000031
12,26,7,26.61,108.24,72.2,0.05,0.46,48.76,0.0,2.8299999999999983
3,14,6,21.77,92.16,78.46,0.12,0.57,47.17,0.0,0.9099999999999966
19,27,6,21.95,41.71,93.77,0.29,0.43,56.75,0.53,-4.950000000000003
8,30,6,24.84,120.7,66.76,0.07,0.61,36.78,0.0,0.1900000000000119
0,24,7,25.16,105.58,78.44,0.08,0.45,47.12,0.0,-3.629999999999996
4,11,7,19.79,88.18,75.24,0.09,0.41,42.56,0.0,-2.2099999999999937
22,26,6,47.81,273.43,83.04,0.13,0.44,52.34,0.0,8.620000000000005
3,27,6,0.0,0.0,84.31,0.14,0.35,54.1,0.03,-137.29
0,25,7,26.69,101.88,75.11,0.09,0.44,44.11,0.0,-2.6699999999999875
14,22,7,13.0,40.98,72.77,0.07,0.25,42.47,0.0,-0.0700000000000002
21,31,7,32.29,149.25,76.74,0.1,0.5,45.2,0.0,-0.0400000000000062
20,22,7,14.93,53.48,79.74,0.07,0.3,45.98,0.0,-0.0399999999999991
16,28,7,33.02,169.52,69.45,0.1,0.62,45.13,0.0,1.2099999999999935
21,3,7,20.28,75.94,72.65,0.1,0.35,44.28,0.0,1.6200000000000043
16,27,6,28.04,59.5,92.27,0.3,0.45,59.78,0.69,-5.680000000000007
20,12,7,13.93,55.67,79.79,0.07,0.28,43.15,0.0,0.8599999999999994
0,24,6,31.47,136.12,81.6,0.11,0.5,55.5,0.0,-1.240000000000009
4,29,6,10.58,13.56,77.31,0.08,0.14,53.72,0.0,2.3299999999999983
21,24,6,40.09,152.72,85.25,0.1,0.6,58.08,0.0,2.6099999999999994
20,16,7,26.65,116.51,76.71,0.09,0.44,41.43,0.0,1.5799999999999983
8,23,7,17.34,73.16,77.58,0.05,0.38,50.82,0.0,0.9000000000000057
22,19,7,14.57,60.31,88.39,0.1,0.37,41.77,0.0,-0.6099999999999994
16,22,6,29.27,135.22,78.61,0.09,0.52,50.29,0.0,0.4599999999999937
19,14,7,24.12,109.98,75.96,0.1,0.54,41.43,0.0,0.8200000000000074
8,23,6,33.95,152.48,80.85,0.06,0.5,53.86,0.0,-1.4500000000000028
9,20,7,22.5,96.2,76.26,0.07,0.38,41.89,0.0,1.6000000000000083
22,1,7,17.44,79.6,71.47,0.1,0.39,44.33,0.0,-1.5100000000000051
19,28,7,30.95,157.79,68.87,0.1,0.65,45.13,0.0,-2.6700000000000017
0,21,6,29.25,130.81,77.92,0.09,0.52,52.48,0.0,0.0
23,4,6,22.13,94.84,78.11,0.07,0.39,56.45,0.0,0.5400000000000063
4,13,7,16.28,65.21,83.74,0.08,0.26,44.6,0.0,0.269999999999996
7,24,6,32.4,141.28,80.83,0.06,0.49,54.2,0.0,1.4099999999999966
6,23,7,16.4,64.77,80.84,0.06,0.34,51.72,0.0,1.1700000000000017
16,1,7,21.58,96.18,73.57,0.11,0.42,44.04,0.0,0.1899999999999977
16,6,7,31.49,145.83,71.68,0.11,0.62,47.17,0.0,1.2600000000000051
20,7,7,40.19,175.88,82.9,0.1,0.51,54.5,0.0,2.239999999999995
22,13,7,19.41,82.77,81.82,0.07,0.37,47.14,0.0,0.5900000000000034
13,9,6,4.25,16.67,70.44,0.04,0.18,35.16,0.0,-0.0399999999999991
5,17,6,36.54,152.73,83.08,0.07,0.38,53.32,0.0,0.6099999999999994
20,3,7,19.51,73.52,72.77,0.1,0.35,44.35,0.0,0.2099999999999937
23,6,7,39.16,201.03,71.34,0.12,0.64,53.07,0.0,-5.049999999999997
10,17,6,37.19,148.43,83.05,0.05,0.33,46.49,0.0,0.0699999999999931
16,2,7,17.51,72.3,73.56,0.1,0.39,44.14,0.0,-0.0399999999999991
9,28,7,26.74,133.88,69.54,0.08,0.63,45.29,0.0,-0.1499999999999914
7,22,7,14.98,57.4,72.17,0.04,0.26,48.58,0.0,-0.0799999999999983
12,13,7,20.38,83.8,78.69,0.06,0.29,39.64,0.0,-0.9099999999999966
13,27,6,36.72,108.48,90.08,0.14,0.39,61.53,0.67,-8.75
7,26,6,47.78,214.65,90.75,0.07,0.34,62.31,0.0,-1.2299999999999898
17,10,7,23.37,109.2,75.69,0.09,0.48,43.78,0.0,-0.5300000000000011
0,1,7,17.95,74.49,70.13,0.12,0.41,43.82,0.0,-1.4699999999999989
6,29,6,11.87,15.42,80.54,0.06,0.14,57.65,0.0,2.6300000000000026
2,5,6,22.14,93.37,78.65,0.08,0.37,57.47,0.0,-0.5900000000000034
6,4,7,26.15,89.33,71.58,0.11,0.32,41.94,0.03,0.5099999999999909
19,17,6,32.73,145.18,81.77,0.08,0.45,49.4,0.0,-0.0300000000000011
18,21,6,28.33,128.6,80.74,0.08,0.5,54.62,0.0,3.589999999999989
7,15,7,24.57,108.37,81.71,0.06,0.4,45.44,0.0,-0.5700000000000074
16,14,7,23.41,111.31,74.42,0.1,0.52,40.86,0.0,-0.3599999999999994
10,9,7,33.21,183.57,75.48,0.05,0.47,44.69,0.0,0.2099999999999937
5,3,7,17.48,69.91,73.32,0.1,0.33,42.89,0.0,-0.2999999999999971
7,9,6,4.15,16.93,71.23,0.03,0.18,39.15,0.0,-0.3800000000000025
13,6,6,13.0,67.07,80.19,0.04,0.16,50.41,0.0,0.2700000000000031
11,14,7,26.6,115.43,76.46,0.05,0.41,41.63,0.0,-1.2199999999999989
16,2,6,47.1,195.06,90.57,0.09,0.44,62.87,0.0,0.539999999999992
1,13,7,15.28,63.32,83.78,0.08,0.27,44.81,0.0,0.7399999999999949
13,10,6,9.19,36.07,77.99,0.04,0.21,41.51,0.0,3.369999999999997
15,16,6,36.09,167.27,83.74,0.08,0.26,53.74,0.0,3.480000000000004
22,12,6,10.37,47.02,72.11,0.08,0.41,38.09,0.0,1.6700000000000017
7,18,6,28.88,123.12,79.56,0.05,0.42,52.84,0.0,-2.9199999999999875
4,17,6,36.29,153.73,82.45,0.08,0.39,52.54,0.0,0.3700000000000045
12,25,6,37.41,161.78,90.84,0.1,0.55,64.19,0.0,-1.4299999999999926
1,19,7,20.23,76.82,80.02,0.08,0.34,42.91,0.0,0.4399999999999977
22,15,7,27.96,123.09,78.79,0.1,0.47,42.78,0.0,2.0999999999999943
18,27,6,24.3,48.47,95.29,0.33,0.42,58.33,0.61,-3.0900000000000034
15,18,7,18.98,80.32,77.32,0.09,0.25,39.75,0.0,-0.1500000000000056
12,27,7,31.63,158.54,72.53,0.08,0.57,51.44,0.0,2.539999999999992
12,22,6,30.29,142.17,80.78,0.09,0.45,56.59,0.0,-0.1700000000000017
16,3,6,61.02,304.83,95.83,0.09,0.49,71.7,0.0,1.1999999999999886
14,1,6,37.63,133.8,81.43,0.08,0.45,51.19,0.0,-3.1300000000000097
19,19,7,14.55,58.86,88.86,0.1,0.39,42.67,0.0,1.1499999999999986
0,15,7,25.57,106.03,78.86,0.11,0.52,42.18,0.0,0.5900000000000034
8,21,6,23.83,115.03,74.04,0.07,0.52,49.0,0.0,0.7199999999999989
16,16,6,36.84,171.21,83.29,0.08,0.27,53.42,0.0,1.8499999999999943
18,8,6,6.41,29.72,79.73,0.06,0.22,50.44,0.0,-2.869999999999997
13,2,7,17.84,74.57,71.77,0.08,0.43,41.65,0.0,0.1000000000000014
23,9,6,4.77,19.22,75.89,0.05,0.21,42.24,0.0,1.1699999999999982
17,3,7,19.83,80.51,71.54,0.11,0.35,43.01,0.0,-0.039999999999992
12,15,7,23.03,104.23,78.01,0.06,0.4,42.66,0.0,-0.480000000000004
7,7,7,36.27,179.36,73.22,0.09,0.53,55.04,0.0,-0.8099999999999881
23,14,6,21.43,95.23,76.44,0.12,0.57,46.97,0.0,0.9500000000000028
18,30,6,21.71,107.46,69.35,0.12,0.49,38.86,0.0,-0.3599999999999994
5,13,6,13.47,60.14,76.02,0.07,0.45,43.44,0.0,1.1099999999999994
0,13,7,14.93,60.87,83.32,0.07,0.28,44.68,0.0,0.3300000000000054
17,23,7,16.15,69.44,76.73,0.08,0.43,46.8,0.0,2.6300000000000026
20,19,6,25.78,102.99,79.09,0.1,0.49,49.86,0.0,3.640000000000001
8,2,8,15.84,60.5,72.24,0.04,0.32,46.82,0.0,-0.980000000000004
17,4,7,32.7,119.11,80.06,0.09,0.3,52.67,0.02,0.8799999999999955
3,12,6,10.2,40.48,75.19,0.07,0.34,40.9,0.0,1.0399999999999991
3,12,7,17.13,67.31,74.77,0.1,0.31,41.98,0.0,1.1400000000000006
8,9,6,4.1,16.55,70.55,0.03,0.18,37.6,0.0,-0.2100000000000008
16,7,6,10.59,51.63,79.41,0.06,0.21,49.46,0.0,-2.960000000000001
3,1,7,16.58,68.67,70.9,0.1,0.38,46.8,0.0,-0.4200000000000017
14,17,6,35.27,150.25,83.15,0.07,0.36,46.27,0.0,-2.700000000000003
1,30,6,17.84,48.1,74.69,0.09,0.35,54.09,0.0,2.6899999999999977
16,17,7,21.46,100.29,77.88,0.08,0.34,40.62,0.0,-1.0799999999999983
9,24,6,33.31,147.66,79.22,0.05,0.49,50.19,0.0,0.6099999999999994
10,29,7,27.32,135.29,73.48,0.05,0.6,46.65,0.0,2.0200000000000102
5,13,7,16.73,64.45,83.29,0.07,0.25,44.15,0.0,0.9500000000000028
9,13,7,20.17,75.53,79.44,0.05,0.27,40.09,0.0,1.8299999999999983
8,29,7,25.42,125.32,71.47,0.05,0.64,47.43,0.0,2.1200000000000045
15,16,7,24.3,108.29,75.07,0.09,0.42,39.49,0.0,0.3400000000000034
12,9,6,4.26,16.68,70.1,0.03,0.18,34.88,0.0,0.120000000000001
10,2,6,45.22,180.9,87.67,0.05,0.45,57.92,0.0,2.5600000000000023
1,3,7,17.4,66.36,72.16,0.09,0.35,42.49,0.0,-0.6099999999999994
0,22,6,35.16,171.36,79.74,0.07,0.49,55.81,0.0,-4.010000000000005
11,1,8,20.21,70.6,79.94,0.05,0.38,45.08,0.0,0.2600000000000051
11,28,7,27.98,141.33,69.81,0.08,0.61,45.37,0.0,1.690000000000012
19,4,6,21.71,97.79,77.39,0.07,0.39,53.33,0.0,-0.4000000000000057
8,27,7,25.53,130.49,70.96,0.05,0.5,51.78,0.0,-0.8700000000000045
2,8,7,40.57,164.25,79.17,0.11,0.62,56.02,0.0,-1.6499999999999917
8,24,6,33.02,145.23,79.91,0.06,0.49,52.19,0.0,1.2999999999999972
14,27,7,33.32,167.8,73.38,0.09,0.57,51.24,0.0,1.8799999999999957
2,3,7,17.59,66.81,72.5,0.1,0.35,42.51,0.0,0.3999999999999986
0,11,6,11.9,47.46,77.89,0.05,0.25,47.04,0.0,-1.4400000000000048
13,1,6,38.9,132.88,81.73,0.06,0.45,49.91,0.0,-2.8599999999999994
1,14,6,20.85,87.55,78.09,0.12,0.56,44.92,0.0,1.1800000000000068
20,25,6,38.27,186.76,89.03,0.08,0.46,58.05,0.0,0.3899999999999863
0,17,6,36.04,162.33,81.95,0.08,0.39,52.22,0.0,-0.3900000000000005
15,24,7,20.0,83.28,78.55,0.09,0.39,46.38,0.0,-1.8299999999999983
21,7,6,8.54,42.93,78.36,0.05,0.22,52.13,0.0,-0.0500000000000042
18,5,7,28.53,94.5,73.16,0.12,0.53,51.31,0.0,-1.6200000000000043
20,1,6,32.51,129.69,78.65,0.09,0.55,51.65,0.0,-0.7600000000000051
17,27,6,25.77,52.58,94.7,0.34,0.45,59.35,0.64,-4.769999999999996
17,18,7,19.22,82.01,77.83,0.09,0.27,41.01,0.0,0.5
9,5,7,40.39,176.64,82.38,0.07,0.37,58.12,0.0,3.25
9,23,7,17.7,75.06,75.57,0.05,0.4,49.64,0.0,0.759999999999998
6,24,6,31.73,137.6,81.49,0.07,0.5,55.56,0.0,1.0499999999999972
20,31,7,32.31,147.71,76.05,0.1,0.5,45.26,0.0,0.7600000000000051
9,29,6,12.61,16.39,99.15,0.04,0.13,64.68,0.0,0.0200000000000031
14,10,7,24.4,118.46,74.77,0.09,0.5,43.17,0.0,-0.5899999999999892
20,8,6,5.4,24.91,79.35,0.05,0.22,49.43,0.0,-1.75
7,11,7,16.46,73.59,74.79,0.06,0.34,42.71,0.0,-2.519999999999996
22,29,6,14.3,32.2,77.98,0.09,0.29,59.21,0.0,2.020000000000003
2,22,6,32.11,157.21,77.49,0.08,0.48,53.83,0.0,-3.3200000000000074
18,15,7,24.39,108.43,79.69,0.09,0.47,44.44,0.0,1.4299999999999926
15,20,6,26.22,112.01,83.03,0.08,0.48,54.1,0.0,0.8599999999999994
9,6,7,29.08,142.97,68.97,0.06,0.6,47.69,0.0,-0.5500000000000114
21,1,7,18.16,83.17,71.73,0.1,0.39,44.14,0.0,-2.1300000000000026
10,11,6,10.22,37.73,79.3,0.03,0.25,44.59,0.0,-0.3800000000000025
21,1,6,32.45,129.32,78.52,0.09,0.57,51.01,0.0,-0.1200000000000045
6,26,7,27.55,101.04,71.26,0.05,0.42,52.36,0.0,-1.2600000000000051
0,20,6,27.0,115.22,76.97,0.09,0.5,50.94,0.0,0.3900000000000005
23,19,7,14.8,61.96,85.98,0.11,0.37,40.93,0.0,0.490000000000002
10,12,6,9.29,38.76,74.72,0.04,0.33,36.57,0.0,-1.3299999999999983
12,10,7,24.78,122.95,74.81,0.07,0.49,44.01,0.0,0.019999999999996
5,21,7,23.79,85.32,72.5,0.07,0.33,48.06,0.0,-2.1700000000000017
22,16,6,36.43,168.76,83.06,0.07,0.37,55.14,0.0,-0.789999999999992
7,4,7,26.08,88.19,71.82,0.1,0.31,42.15,0.06,-0.1499999999999914
10,30,7,32.82,155.08,68.52,0.06,0.69,49.01,0.0,0.9799999999999898
5,15,6,23.85,104.8,77.41,0.1,0.6,48.76,0.0,0.4799999999999897
19,2,7,18.06,79.07,72.79,0.1,0.38,42.86,0.0,0.7700000000000031
1,26,7,30.75,104.32,72.54,0.08,0.43,51.51,0.0,-1.0300000000000011
9,6,6,12.78,65.1,79.78,0.03,0.17,53.51,0.0,0.0
0,7,7,38.01,181.18,71.77,0.12,0.62,54.59,0.0,-2.8299999999999983
10,17,7,24.82,114.72,76.22,0.05,0.39,40.52,0.0,-0.9500000000000028
17,28,7,32.93,169.08,69.39,0.1,0.63,45.15,0.0,-0.1799999999999926
15,4,6,22.82,109.88,77.23,0.07,0.39,51.73,0.0,-1.4299999999999926
6,1,8,19.95,73.26,75.53,0.07,0.42,47.28,0.0,-1.1599999999999966
16,14,6,22.36,102.91,77.11,0.11,0.49,46.6,0.0,-1.5100000000000051
4,22,7,14.75,54.48,72.68,0.07,0.25,50.9,0.0,-0.990000000000002
7,20,6,27.42,120.81,78.99,0.05,0.48,52.77,0.0,0.25
0,6,6,9.29,46.97,75.39,0.05,0.22,50.8,0.0,0.0
4,14,7,25.27,98.74,80.89,0.08,0.36,47.45,0.0,2.25
6,16,7,29.07,127.55,76.23,0.06,0.39,41.94,0.0,-1.1299999999999957
17,17,7,21.04,98.1,78.38,0.08,0.34,40.93,0.0,-0.8800000000000097
12,24,7,23.04,96.32,76.16,0.05,0.4,44.88,0.0,-1.0899999999999892
13,6,7,30.34,147.58,73.34,0.09,0.61,49.52,0.0,1.6400000000000006
7,31,7,29.72,139.54,72.02,0.07,0.59,47.84,0.0,0.2099999999999937
13,17,7,23.16,108.35,76.95,0.07,0.36,40.09,0.0,-1.1999999999999886
